Time,Voltage,gNA,gK,gL
34.50000000000022,-47.68101105012225,0.00014117088190552878,3.935150110554871e-05,0.0187
34.60000000000022,-47.63400808795535,0.00014424497210644493,4.002414681733008e-05,0.0187
34.70000000000022,-47.58706300798962,0.00014737846267868338,4.070706817282005e-05,0.0187
34.800000000000225,-47.54017513161775,0.0001505723786307418,4.140040622358795e-05,0.0187
34.900000000000226,-47.49334377185444,0.000153827762160247,4.210430389121437e-05,0.0187
35.00000000000023,-47.446568233192764,0.00015714567300751994,4.281890599771862e-05,0.0187
35.10000000000023,-47.39984781145749,0.0001605271888194036,4.354435929673348e-05,0.0187
35.20000000000023,-47.35318179365524,0.0001639734055237118,4.428081250545063e-05,0.0187
35.30000000000023,-47.30656945782145,0.00016748543771466512,4.5028416337360844e-05,0.0187
35.40000000000023,-47.260010072864,0.00017106441904969497,4.578732353581346e-05,0.0187
35.500000000000234,-47.21350289840331,0.0001747115026580149,4.6557688908420986e-05,0.0187
35.600000000000236,-47.16704718460905,0.0001784278615613682,4.7339669362335194e-05,0.0187
35.70000000000024,-47.12064217203307,0.00018221468910738188,4.8133423940422414e-05,0.0187
35.80000000000024,-47.074287091438634,0.00018607319941596416,4.893911385836576e-05,0.0187
35.90000000000024,-47.02798116362571,0.00019000462783921241,4.9756902542724364e-05,0.0187
36.00000000000024,-46.981723599252334,0.00019401023143530857,5.058695566997933e-05,0.0187
36.10000000000024,-46.935513598651774,0.00019809128945689415,5.142944120659781e-05,0.0187
36.200000000000244,-46.88935035164545,0.00020224910385444498,5.228452945014811e-05,0.0187
36.300000000000246,-46.84323303735146,0.00020648499979518327,5.3152393071498814e-05,0.0187
36.40000000000025,-46.797160823988584,0.00021080032619807954,5.4033207158137e-05,0.0187
36.50000000000025,-46.751132868675555,0.00021519645628552896,5.4927149258641394e-05,0.0187
36.60000000000025,-46.705148317225536,0.00021967478815230077,5.583439942834752e-05,0.0187
36.70000000000025,-46.65920630393559,0.00022423674535239032,5.6755140276243855e-05,0.0187
36.80000000000025,-46.613305951371025,0.00022888377750442611,5.768955701313819e-05,0.0187
36.900000000000254,-46.567446370144346,0.0002336173609163042,5.863783750113614e-05,0.0187
37.000000000000256,-46.52162665868878,0.00023843899922976663,5.960017230447409e-05,0.0187
37.10000000000026,-46.4758459030261,0.00024335022408565022,6.0576754741751434e-05,0.0187
37.20000000000026,-46.43010317652856,0.0002483525958105734,6.156778093960735e-05,0.0187
37.30000000000026,-46.38439753967485,0.00025344770412585985,6.257344988789045e-05,0.0187
37.40000000000026,-46.33872803979966,0.0002586371688795246,6.359396349637018e-05,0.0187
37.50000000000026,-46.29309371083693,0.0002639226408021952,6.462952665304113e-05,0.0187
37.600000000000264,-46.24749357305626,0.0002693058022878598,6.568034728407337e-05,0.0187
37.700000000000266,-46.20192663279255,0.00027478836820038824,6.674663641546399e-05,0.0187
37.80000000000027,-46.15639188216838,0.0002803720867068043,6.782860823644644e-05,0.0187
37.90000000000027,-46.110888298809066,0.00028605874013832823,6.892648016471726e-05,0.0187
38.00000000000027,-46.06541484555008,0.0002918501458802573,7.004047291354123e-05,0.0187
38.10000000000027,-46.0199704701365,0.0002977481572917938,7.117081056079912e-05,0.0187
38.20000000000027,-45.974554104914375,0.0003037546646569867,7.231772062004342e-05,0.0187
38.300000000000274,-45.92916466651357,0.00030987159616798594,7.34814341136317e-05,0.0187
38.400000000000276,-45.88380105552187,0.00031610091894188703,7.466218564800781e-05,0.0187
38.50000000000028,-45.838462156150044,0.00032244464007247833,7.586021349120596e-05,0.0187
38.60000000000028,-45.79314683588753,0.00032890480771827294,7.70757596526536e-05,0.0187
38.70000000000028,-45.74785394514841,0.00033548351222826385,7.830906996535408e-05,0.0187
38.80000000000028,-45.702582316907296,0.00034218288730691535,7.95603941705311e-05,0.0187
38.90000000000028,-45.65733076632493,0.00034900511121995956,8.082998600482212e-05,0.0187
39.000000000000284,-45.61209809036285,0.00035595240804264414,8.211810329010976e-05,0.0187
39.100000000000286,-45.56688306738701,0.0003630270489521634,8.342500802608518e-05,0.0187
39.20000000000029,-45.52168445675977,0.00037023135356606076,8.475096648563985e-05,0.0187
39.30000000000029,-45.47650099841992,0.00037756769132850593,8.609624931318736e-05,0.0187
39.40000000000029,-45.431331412450305,0.00038503848294640675,8.746113162601962e-05,0.0187
39.50000000000029,-45.386174398632484,0.0003926462018774291,8.884589311880765e-05,0.0187
39.60000000000029,-45.34102863598815,0.0004003933758720983,9.025081817135997e-05,0.0187
39.700000000000294,-45.29589278230662,0.00040828258857223933,9.167619595975777e-05,0.0187
39.800000000000296,-45.250765473658,0.0004163164811681425,9.312232057099018e-05,0.0187
39.9000000000003,-45.20564532389141,0.00042449775411694415,9.45894911212181e-05,0.0187
40.0000000000003,-45.160530924117815,0.0004328291689248431,9.60780118778009e-05,0.0187
40.1000000000003,-45.11542084217675,0.0004413135499958874,9.758819238522559e-05,0.0187
40.2000000000003,-45.070313622086424,0.0004499537865502158,9.912034759508391e-05,0.0187
40.3000000000003,-45.0252077834765,0.00045875283461477485,0.00010067479800025013,0.0187
40.400000000000304,-44.98010182100299,0.00046771371908967845,0.0001022518697734165,0.0187
40.500000000000306,-44.93499420374438,0.0004768395358935456,0.00010385189491015338,0.0187
40.60000000000031,-44.889883374578545,0.00048613345419131615,0.0001054752113766652,0.0187
40.70000000000031,-44.84476774953938,0.000495598718708215,0.00010712216326242307,0.0187
40.80000000000031,-44.799645717152586,0.0005052386521337393,0.00010879310093786218,0.0187
40.90000000000031,-44.754515637749705,0.0005150566576197327,0.00011048838121733968,0.0187
41.00000000000031,-44.70937584275954,0.0005250562213768191,0.00011220836752755947,0.0187
41.100000000000314,-44.66422463397601,0.0005352409153736949,0.00011395343008167683,0.0187
41.200000000000315,-44.61906028280161,0.0005456144001440269,0.0001157239460593085,0.0187
41.30000000000032,-44.57388102946538,0.0005561804277059297,0.00011752029979268166,0.0187
41.40000000000032,-44.52868508221435,0.0005669428445992822,0.00011934288295916745,0.0187
41.50000000000032,-44.48347061647749,0.0005779055950464305,0.00012119209478045493,0.0187
41.60000000000032,-44.438235774000844,0.0005890727242420844,0.00012306834222863507,0.0187
41.70000000000032,-44.39297866195285,0.0006004483817785907,0.000124972040239474,0.0187
41.800000000000324,-44.347697351998406,0.000612036825213051,0.00012690361193317166,0.0187
41.900000000000325,-44.30238987934055,0.0006238424237831539,0.00012886348884291247,0.0187
42.00000000000033,-44.257054241728255,0.000635869662278919,0.0001308521111515319,0.0187
42.10000000000033,-44.21168839842895,0.0006481231450780218,0.00013286992793663696,0.0187
42.20000000000033,-44.16629026916422,0.0006606076003527362,0.00013491739742453571,0.0187
42.30000000000033,-44.1208577330072,0.0006733278844570355,0.00013699498725334766,0.0187
42.40000000000033,-44.07538862723977,0.0006862889865028455,0.00013910317474568565,0.0187
42.500000000000334,-44.02988074616808,0.0006994960331349929,0.00014124244719131919,0.0187
42.600000000000335,-43.98433183989437,0.0007129542935149241,0.000143413302140249,0.0187
42.70000000000034,-43.93873961304316,0.0007266691845238579,0.00014561624770664447,0.0187
42.80000000000034,-43.89310172343991,0.0007406462761966877,0.00014785180288411938,0.0187
42.90000000000034,-43.847415780739816,0.0007548912973985887,0.00015012049787284325,0.0187
43.00000000000034,-43.80167934500463,0.0007694101417570253,0.0001524228744190138,0.0187
43.10000000000034,-43.75588992522506,0.0007842088738626,0.00015475948616724115,0.0187
43.200000000000344,-43.710044977786325,0.000799293735753023,0.0001571308990264238,0.0187
43.300000000000345,-43.66414190487404,0.0008146711536953211,0.00015953769154972706,0.0187
43.40000000000035,-43.618178052817946,0.0008303477452823774,0.00016198045532930623,0.0187
43.50000000000035,-43.57215071037024,0.0008463303268608582,0.00016445979540645128,0.0187
43.60000000000035,-43.52605710691567,0.0008626259213086731,0.00016697633069786614,0.0187
43.70000000000035,-43.47989441060999,0.00087924176618124,0.00016953069443883398,0.0187
43.80000000000035,-43.43365972644329,0.0008961853222470823,0.0001721235346440606,0.0187
43.900000000000354,-43.387350094224786,0.0009134642824345692,0.0001747555145870322,0.0187
44.000000000000355,-43.34096248648494,0.0009310865812130243,0.0001774273132987691,0.0187
44.10000000000036,-43.294493806291015,0.0009490604044329664,0.00018013962608690606,0.0187
44.20000000000036,-43.24794088497174,0.000967394199651862,0.0001828931650760834,0.0187
44.30000000000036,-43.201300479746514,0.0009860966869734808,0.0001856886597706866,0.0187
44.40000000000036,-43.15456927125431,0.0010051768704308658,0.00018852685764103336,0.0187
44.50000000000036,-43.107743860977216,0.0010246440499449571,0.00019140852473416834,0.0187
44.600000000000364,-43.060820768553185,0.0010445078338930244,0.00019433444631049456,0.0187
44.700000000000365,-43.01379642897227,0.0010647781523234704,0.00019730542750754192,0.0187
44.80000000000037,-42.96666718965023,0.0010854652708560406,0.00020032229403224783,0.0187
44.90000000000037,-42.91942930737312,0.0011065798053092489,0.0002033858928832103,0.0187
45.00000000000037,-42.872078945105955,0.0011281327370996957,0.00020649709310445764,0.0187
45.10000000000037,-42.824612168658156,0.0011501354294612,0.00020965678657237425,0.0187
45.20000000000037,-42.77702494319813,0.001172599644535044,0.0002128658888175219,0.0187
45.300000000000374,-42.72931312960867,0.0011955375613863517,0.00021612533988319994,0.0187
45.400000000000375,-42.681472480674444,0.0012189617950056108,0.00021943610522270695,0.0187
45.50000000000038,-42.63349863709229,0.0012428854163587467,0.00022279917663738392,0.0187
45.60000000000038,-42.585387123294346,0.0012673219735537503,0.00022621557325765311,0.0187
45.70000000000038,-42.5371333430735,0.0012922855141970847,0.00022968634256940738,0.0187
45.80000000000038,-42.48873257499977,0.0013177906090185106,0.00023321256148825363,0.0187
45.90000000000038,-42.44017996761572,0.0013438523768490767,0.00023679533748428066,0.0187
46.000000000000384,-42.39147053439793,0.001370486511043457,0.00024043580976018937,0.0187
46.100000000000385,-42.34259914847091,0.0013977093074449725,0.00024413515048581799,0.0187
46.20000000000039,-42.293560537058696,0.0014255376939993386,0.0002478945660922906,0.0187
46.30000000000039,-42.24434927565845,0.0014539892621315633,0.0002517152986292379,0.0187
46.40000000000039,-42.19495978191934,0.0014830823000096607,0.0002555986271887711,0.0187
46.50000000000039,-42.14538630920856,0.001512835827828741,0.00025954586940014326,0.0187
46.60000000000039,-42.0956229398454,0.001543269635260069,0.00026355838299930285,0.0187
46.700000000000394,-42.04566357798248,0.0015744043212215192,0.0002676375674778388,0.0187
46.800000000000395,-41.9955019421121,0.0016062613361389898,0.0002717848658161335,0.0187
46.9000000000004,-41.945131557173795,0.0016388630268825933,0.00027600176630588306,0.0187
47.0000000000004,-41.894545746237554,0.0016722326845770733,0.00028028980446751444,0.0187
47.1000000000004,-41.843737621734995,0.001706394595503104,0.0002846505650684313,0.0187
47.2000000000004,-41.79270007620898,0.0017413740953250195,0.0002890856842484576,0.0187
47.3000000000004,-41.74142577254967,0.0017771976269011513,0.00029359685175931675,0.0187
47.400000000000404,-41.68990713368251,0.0018138928019558113,0.0002981858133254979,0.0187
47.500000000000405,-41.63813633167112,0.0018514884669170201,0.0003028543731344212,0.0187
47.600000000000406,-41.58610527619473,0.0018900147732517547,0.0003076043964644138,0.0187
47.70000000000041,-41.53380560235706,0.001929503252661031,0.0003124378124596712,0.0187
47.80000000000041,-41.481228657779525,0.0019699868975307606,0.00031735661706209427,0.0187
47.90000000000041,-41.42836548892799,0.002011500247071712,0.0003223628761106783,0.0187
48.00000000000041,-41.375206826618175,0.002054079479623102,0.0003274587286199765,0.0187
48.10000000000041,-41.32174307063989,0.002097762511640098,0.0003326463902501026,0.0187
48.200000000000415,-41.26796427343528,0.0021425891039362527,0.00033792815698175163,0.0187
48.300000000000416,-41.213860122760835,0.002188600975808318,0.000343306409010832,0.0187
48.40000000000042,-41.15941992325631,0.0022358419277335117,0.0003487836148785328,0.0187
48.50000000000042,-41.10463257683744,0.002284357973399274,0.00035436233585398166,0.0187
48.60000000000042,-41.049486561821375,0.0023341974819033355,0.0003600452305881294,0.0187
48.70000000000042,-40.99396991068572,0.0023854113310489244,0.00036583506005910744,0.0187
48.80000000000042,-40.93807018635286,0.002438053072757262,0.000371734692831095,0.0187
48.900000000000425,-40.88177445688117,0.0024921791117282796,0.00037774711065068523,0.0187
49.000000000000426,-40.82506926843339,0.0025478488986026395,0.000383875414406907,0.0187
49.10000000000043,-40.76794061638015,0.002605125139015276,0.0003901228304834504,0.0187
49.20000000000043,-40.710373914382615,0.0026640740200848034,0.0003964927175342814,0.0187
49.30000000000043,-40.65235396128303,0.0027247654560569093,0.0004029885737167555,0.0187
49.40000000000043,-40.593864905614765,0.0027872733550156213,0.0004096140444195863,0.0187
49.50000000000043,-40.534890207524185,0.002851675908797868,0.0004163729305266169,0.0187
49.600000000000435,-40.475412597875575,0.002918055908497176,0.00042326919726134234,0.0187
49.700000000000436,-40.41541403428624,0.0029865010882265245,0.0004303069836615855,0.0187
49.80000000000044,-40.354875653812265,0.00305710450013287,0.0004374906127386871,0.0187
49.90000000000044,-40.293777721975154,0.0031299649240229344,0.00044482460238110764,0.0187
50.00000000000044,-40.23209957778606,0.0032051873153783467,0.00045231367706853696,0.0187
50.10000000000044,-40.16981957438594,0.003282883296015858,0.00045996278046953526,0.0187
50.20000000000044,-40.10691501487709,0.0033631716921951734,0.0004677770890035131,0.0187
50.300000000000445,-40.04336208287303,0.003446179125603941,0.00047576202645659165,0.0187
50.400000000000446,-39.97913576723861,0.0035320406633695556,0.0004839232797507232,0.0187
50.50000000000045,-39.91420978042964,0.0036209005340767904,0.0004922668159765412,0.0187
50.60000000000045,-39.848556469770664,0.003712912917727526,0.0005007989008129297,0.0187
50.70000000000045,-39.78214672092833,0.0038082428186854635,0.0005095261184704816,0.0187
50.80000000000045,-39.71494985274556,0.003907067031932208,0.0005184553933120855,0.0187
50.90000000000045,-39.64693350249614,0.004009575214452422,0.0005275940133221413,0.0187
51.000000000000455,-39.57806350049801,0.004115971075303104,0.0005369496556166926,0.0187
51.100000000000456,-39.50830373288433,0.004226473699951783,0.0005465304142104898,0.0187
51.20000000000046,-39.437615991170844,0.0043413190268452445,0.0005563448302841196,0.0187
51.30000000000046,-39.36595980707261,0.004460761496962084,0.0005664019252254263,0.0187
51.40000000000046,-39.29329227080842,0.004585075900390568,0.0005767112367551707,0.0187
51.50000000000046,-39.219567830881786,0.004714559447857404,0.0005872828584880115,0.0187
51.60000000000046,-39.14473807303696,0.00484953409973596,0.0005981274833273896,0.0187
51.700000000000465,-39.06875147574921,0.004990349190534055,0.0006092564511478966,0.0187
51.800000000000466,-38.99155313921116,0.005137384393387403,0.0006206818012825496,0.0187
51.90000000000047,-38.91308448431025,0.005291053076895561,0.0006324163304067235,0.0187
52.00000000000047,-38.83328291754164,0.005451806116018212,0.0006444736564972996,0.0187
52.10000000000047,-38.75208145715027,0.005620136230060063,0.0006568682896472515,0.0187
52.20000000000047,-38.669408315022274,0.005796582934460366,0.0006696157106353827,0.0187
52.30000000000047,-38.585186427925976,0.005981738209737222,0.0006827324582917946,0.0187
52.400000000000475,-38.4993329306011,0.006176253011233758,0.0006962362268663634,0.0187
52.500000000000476,-38.411758561872965,0.0063808447681918505,0.0007101459748054556,0.0187
52.60000000000048,-38.32236699337461,0.006596306051311273,0.0007244820465780999,0.0187
52.70000000000048,-38.23105406852951,0.006823514625850992,0.0007392663094752752,0.0187
52.80000000000048,-38.1377069370998,0.00706344515445438,0.0007545223076454612,0.0187
52.90000000000048,-38.04220306773496,0.0073171828727866366,0.0007702754360393978,0.0187
53.00000000000048,-37.944409117430794,0.007585939635113039,0.000786553137434014,0.0187
53.100000000000485,-37.84417963245506,0.00787107282054949,0.0008033851263111504,0.0187
53.200000000000486,-37.741355549890265,0.008174107709773781,0.000820803644108564,0.0187
53.30000000000049,-37.63576246219227,0.008496764094392515,0.000838843751274248,0.0187
53.40000000000049,-37.52720859867786,0.008840988077578615,0.0008575436626864617,0.0187
53.50000000000049,-37.415482467121514,0.009208990279550014,0.000876945134411335,0.0187
53.60000000000049,-37.30035008497141,0.00960329199489878,0.0008970939115369938,0.0187
53.70000000000049,-37.18155171215716,0.010026781288354806,0.000918040249053443,0.0187
53.800000000000495,-37.05879797478801,0.010482781599986047,0.0009398395205824181,0.0187
53.900000000000496,-36.93176523948438,0.010975136214838846,0.0009625529333923249,0.0187
54.0000000000005,-36.800090059220665,0.011508313013873873,0.0009862483728212135,0.0187
54.1000000000005,-36.66336245997197,0.01208753537596571,0.001011001405335337,0.0187
54.2000000000005,-36.5211177683033,0.012718947110509254,0.0010368964774736954,0.0187
54.3000000000005,-36.37282658633443,0.013409822112868836,0.0010640283585771552,0.0187
54.4000000000005,-36.217882392077136,0.014168833420907485,0.0010925038894836747,0.0187
54.500000000000504,-36.0555860649062,0.015006402076236776,0.0011224441187493097,0.0187
54.600000000000506,-35.885126385258076,0.01593515453816623,0.0011539869345716758,0.0187
54.70000000000051,-35.705555199971,0.016970529752527035,0.0011872903376443434,0.0187
54.80000000000051,-35.515755426209374,0.01813159558384124,0.0012225365525032504,0.0187
54.90000000000051,-35.31439930235703,0.019442162868393356,0.0012599372500240126,0.0187
55.00000000000051,-35.09989314542453,0.02093233005193008,0.001299740263386037,0.0187
55.10000000000051,-34.87030311220897,0.022640662965635792,0.0013422383430348227,0.0187
55.200000000000514,-34.62325369568957,0.02461733179555378,0.0013877807443069396,0.0187
55.300000000000516,-34.355786236272195,0.026928725499060488,0.0014367888276026353,0.0187
55.40000000000052,-34.06415735626446,0.029664408569325843,0.001489777468188897,0.0187
55.50000000000052,-33.74354462785749,0.03294790514719336,0.0015473850887062644,0.0187
55.60000000000052,-33.38760446871382,0.036953954922218625,0.0016104168570923725,0.0187
55.70000000000052,-32.987786085697806,0.04193714994197697,0.001679908652592095,0.0187
55.80000000000052,-32.53222569319943,0.04828151164729362,0.0017572250615539204,0.0187
55.900000000000524,-32.00388284730999,0.05659068288930701,0.001844215686388404,0.0187
56.000000000000526,-31.377227998502228,0.06786194102315218,0.001943476870833497,0.0187
56.10000000000053,-30.61196570872567,0.08384646226925546,0.0020588167860321038,0.0187
56.20000000000053,-29.640176387096183,0.10786181737625553,0.002196145693510765,0.0187
56.30000000000053,-28.337340809674522,0.14682624186893087,0.0023653505761713246,0.0187
56.40000000000053,-26.449133552970125,0.21703666765630117,0.0025847725870012223,0.0187
56.50000000000053,-23.382548928768678,0.3630305938409674,0.002893912625777611,0.0187
56.600000000000534,-17.58812692618772,0.723850104281917,0.0033994233924120156,0.0187
56.700000000000536,-5.821231288952127,1.652798085644263,0.004508101568981365,0.0187
56.80000000000054,10.458080212463898,2.8637494192950865,0.008469712677694223,0.0187
56.90000000000054,23.659686505555698,3.1802632724827222,0.024777513139541924,0.0187
57.00000000000054,32.283142697535254,3.017878296834506,0.0743518338451138,0.0187
57.10000000000054,36.849662420881856,2.7595839509786693,0.18548965634373338,0.0187
57.20000000000054,37.5834604367198,2.503385700599117,0.38136015399225826,0.0187
57.300000000000544,34.501652873212365,2.26722507805831,0.6684236474221453,0.0187
57.400000000000546,27.89320305265239,2.052626603308418,1.0290278898088108,0.0187
57.50000000000055,18.661139117301907,1.858096083285708,1.417038189448242,0.0187
57.60000000000055,8.29327290329475,1.6812888934276506,1.7611885605157058,0.0187
57.70000000000055,-1.6368466082204236,1.5168357265252579,1.9907442320051738,0.0187
57.80000000000055,-10.208839246800203,1.3443682595976458,2.0798196780479348,0.0187
57.90000000000055,-17.651384047571415,1.1057164181230936,2.0589504702090067,0.0187
58.000000000000554,-25.225500193507283,0.7269074100430549,1.974454599758142,0.0187
58.100000000000556,-33.946615490542264,0.27545075936915264,1.8595509249898452,0.0187
58.20000000000056,-42.37711365530564,0.05379159886111201,1.737987820681093,0.0187
58.30000000000056,-49.360665819889924,0.011821228056888513,1.624001895652207,0.0187
58.40000000000056,-55.00733434237938,0.0033085932621321557,1.5202713321969659,0.0187
58.50000000000056,-59.58725555440776,0.0009316247423915502,1.4257123472385136,0.0187
58.60000000000056,-63.32842610859912,0.0002607450674421818,1.3389001677616907,0.0187
58.700000000000564,-66.4087481984055,7.465658154274599e-05,1.2586822818419008,0.0187
58.800000000000566,-68.96462733353721,2.211776930794305e-05,1.1841885402726908,0.0187
58.90000000000057,-71.10066588006408,6.782934460698705e-06,1.114756743326126,0.0187
59.00000000000057,-72.89764191201732,2.1464428557278593e-06,1.0498686196086982,0.0187
59.10000000000057,-74.41849465970095,6.985485930507176e-07,0.9891056480735276,0.0187
59.20000000000057,-75.71270903338566,2.3328095002487427e-07,0.9321199805433995,0.0187
59.30000000000057,-76.81952763486201,7.987761830693995e-08,0.8786153201935942,0.0187
59.400000000000574,-77.77032209863563,2.806167538540351e-08,0.8283341492852959,0.0187
59.500000000000576,-78.59036093982296,1.0134233678182292e-08,0.7810490078470224,0.0187
59.60000000000058,-79.30014053372804,3.774045829027739e-09,0.736556391187312,0.0187
59.70000000000058,-79.91639660122333,1.4553093254543265e-09,0.6946723715465412,0.0187
59.80000000000058,-80.4528796309739,5.839884655431343e-10,0.6552293778864756,0.0187
59.90000000000058,-80.92095417855639,2.4525019700624623e-10,0.6180737697558462,0.0187
60.00000000000058,-81.33006556657416,1.0843764037013763e-10,0.5830639667917491,0.0187
60.100000000000584,-81.68810590988687,5.077977726714044e-11,0.5500689748067932,0.0187
60.200000000000585,-82.00170310238599,2.5318458098017724e-11,0.5189672004453911,0.0187
60.30000000000059,-82.27645041858297,1.3494772858006944e-11,0.48964547976600725,0.0187
60.40000000000059,-82.51709002179602,7.705958790657877e-12,0.46199826830073565,0.0187
60.50000000000059,-82.72766046271587,4.714307476144687e-12,0.4359269551447845,0.0187
60.60000000000059,-82.91161587279132,3.0828946963939714e-12,0.4113392739257955,0.0187
60.70000000000059,-83.0719227783781,2.1458978279000944e-12,0.38814879067626795,0.0187
60.800000000000594,-83.21113912250053,1.5808720902603826e-12,0.36627445369988915,0.0187
60.900000000000595,-83.33147906589514,1.2245956929572655e-12,0.3456401941504567,0.0187
61.0000000000006,-83.43486636439607,9.907714466249448e-13,0.3261745686724672,0.0187
61.1000000000006,-83.52297852503891,8.318179721010215e-13,0.3078104373828784,0.0187
61.2000000000006,-83.59728348404249,7.204362613064727e-13,0.29048467190684213,0.0187
61.3000000000006,-83.65907019324234,6.403718266990531e-13,0.2741378892563694,0.0187
61.4000000000006,-83.7094742231838,5.816098483595384e-13,0.2587142081576945,0.0187
61.500000000000604,-83.74949927267193,5.377847688660343e-13,0.24416102505959983,0.0187
61.600000000000605,-83.78003530236768,5.047351306364337e-13,0.2304288075404233,0.0187
61.70000000000061,-83.80187387360438,4.796708630132558e-13,0.21747090321142745,0.0187
61.80000000000061,-83.81572116504697,4.606787548498738e-13,0.2052433625145032,0.0187
61.90000000000061,-83.82220905306232,4.464204307107779e-13,0.1937047740518186,0.0187
62.00000000000061,-83.82190457204292,4.359430849862727e-13,0.18281611127805,0.0187
62.10000000000061,-83.81531801482085,4.285580520842388e-13,0.17254058954277587,0.0187
62.200000000000614,-83.80290988792147,4.2376121158757783e-13,0.16284353259936715,0.0187
62.300000000000615,-83.78509689954939,4.2117978982366975e-13,0.15369224780329052,0.0187
62.40000000000062,-83.76225712816024,4.205361699328928e-13,0.14505590931172524,0.0187
62.50000000000062,-83.73473449490288,4.216228741989575e-13,0.13690544867132556,0.0187
62.60000000000062,-83.70284264305069,4.2428501561891974e-13,0.12921345224456468,0.0187
62.70000000000062,-83.6668683109358,4.284078247338457e-13,0.12195406497951929,0.0187
62.80000000000062,-83.6270742711804,4.3390767720761176e-13,0.11510290007486408,0.0187
62.900000000000624,-83.58370189764989,4.407255701741376e-13,0.10863695413258037,0.0187
63.000000000000625,-83.53697341210047,4.4882233427338546e-13,0.10253452742648617,0.0187
63.10000000000063,-83.48709385461336,4.581750915578021e-13,0.0967751489460203,0.0187
63.20000000000063,-83.43425281531766,4.687746186604047e-13,0.09133950590243813,0.0187
63.30000000000063,-83.37862595937811,4.806233756651129e-13,0.08620937740924955,0.0187
63.40000000000063,-83.32037637257771,4.937340303981935e-13,0.08136757207080592,0.0187
63.50000000000063,-83.2596557509075,5.081283559014503e-13,0.07679786923278747,0.0187
63.600000000000634,-83.1966054542651,5.238364125212223e-13,0.07248496366626037,0.0187
63.700000000000635,-83.13135744155757,5.408959498894387e-13,0.06841441347321738,0.0187
63.80000000000064,-83.06403510212077,5.593519811176327e-13,0.06457259101629792,0.0187
63.90000000000064,-82.99475399633826,5.792564938233264e-13,0.060946636688879494,0.0187
64.00000000000064,-82.92362251661068,6.006682715622353e-13,0.05752441535409244,0.0187
64.10000000000063,-82.8507424783455,6.236528058165507e-13,0.054294475292662035,0.0187
64.20000000000063,-82.77620964936716,6.482822835625149e-13,0.051246009509932654,0.0187
64.30000000000062,-82.70011422505705,6.746356390827096e-13,0.048368819262073884,0.0187
64.40000000000062,-82.62254125559411,7.02798661434831e-13,0.04565327967038681,0.0187
64.50000000000061,-82.54357103085756,7.328641510782788e-13,0.04309030730089104,0.0187
64.6000000000006,-82.46327942785351,7.649321207646399e-13,0.04067132959404058,0.0187
64.7000000000006,-82.38173822492239,7.99110037042497e-13,0.03838825603654308,0.0187
64.8000000000006,-82.29901538645885,8.355130997018544e-13,0.03623345097388882,0.0187
64.90000000000059,-82.21517532142025,8.742645572556011e-13,0.03419970796837622,0.0187
65.00000000000058,-82.13027911850324,9.154960571740571e-13,0.032280225613185526,0.0187
65.10000000000058,-82.04438476052253,9.593480300906862e-13,0.030468584718436203,0.0187
65.20000000000057,-81.95754732022459,1.0059701076098933e-12,0.028758726790195154,0.0187
65.30000000000057,-81.86981913950552,1.0555215736923583e-12,0.027144933728109968,0.0187
65.40000000000056,-81.78124999377225,1.108171849885368e-12,0.02562180867174744,0.0187
65.50000000000055,-81.69188724298407,1.1641010149170886e-12,0.024184257929845597,0.0187
65.60000000000055,-81.6017759707348,1.2235003593941274e-12,0.022827473930555994,0.0187
65.70000000000054,-81.51095911258042,1.2865729765381599e-12,0.02154691913438195,0.0187
65.80000000000054,-81.41947757468004,1.3535343900755362e-12,0.020338310854923033,0.0187
65.90000000000053,-81.32737034369866,1.4246132205581077e-12,0.019197606935732324,0.0187
66.00000000000053,-81.23467458881343,1.50005189154748e-12,0.01812099223459505,0.0187
66.10000000000052,-81.14142575657246,1.5801073772414273e-12,0.017104865869357253,0.0187
66.20000000000051,-81.04765765927252,1.6650519932624693e-12,0.016145829182083883,0.0187
66.30000000000051,-80.95340255744945,1.755174232466582e-12,0.015240674380817863,0.0187
66.4000000000005,-80.85869123701089,1.850779647766142e-12,0.014386373820554991,0.0187
66.5000000000005,-80.76355308148374,1.952191784096809e-12,0.013580069887254343,0.0187
66.60000000000049,-80.66801613979914,2.059753161794246e-12,0.012819065450778046,0.0187
66.70000000000049,-80.57210718999251,2.173826313784143e-12,0.012100814854606469,0.0187
66.80000000000048,-80.47585179915731,2.2947948791290345e-12,0.011422915412012671,0.0187
66.90000000000047,-80.37927437995583,2.423064755618155e-12,0.010783099380109976,0.0187
67.00000000000047,-80.28239824395949,2.5590653142331983e-12,0.010179226384816026,0.0187
67.10000000000046,-80.1852456520634,2.703250678473369e-12,0.009609276271311102,0.0187
67.20000000000046,-80.08783786219567,2.856101071678646e-12,0.009071342356014018,0.0187
67.30000000000045,-79.99019517452004,3.018124235650497e-12,0.008563625057460856,0.0187
67.40000000000045,-79.89233697431116,3.18985692403561e-12,0.008084425884754932,0.0187
67.50000000000044,-79.79428177266456,3.371866474110266e-12,0.007632141763465671,0.0187
67.60000000000043,-79.69604724518815,3.5647524607818683e-12,0.007205259679993768,0.0187
67.70000000000043,-79.59765026880834,3.7691484368094935e-12,0.006802351626494333,0.0187
67.80000000000042,-79.4991069568118,3.985723763438524e-12,0.006422069829462287,0.0187
