Time,Voltage
45.300000000000374,-42.72931312960867
45.400000000000375,-42.681472480674444
45.50000000000038,-42.63349863709229
45.60000000000038,-42.585387123294346
45.70000000000038,-42.5371333430735
45.80000000000038,-42.48873257499977
45.90000000000038,-42.44017996761572
46.000000000000384,-42.39147053439793
46.100000000000385,-42.34259914847091
46.20000000000039,-42.293560537058696
46.30000000000039,-42.24434927565845
46.40000000000039,-42.19495978191934
46.50000000000039,-42.14538630920856
46.60000000000039,-42.0956229398454
46.700000000000394,-42.04566357798248
46.800000000000395,-41.9955019421121
46.9000000000004,-41.945131557173795
47.0000000000004,-41.894545746237554
47.1000000000004,-41.843737621734995
47.2000000000004,-41.79270007620898
47.3000000000004,-41.74142577254967
47.400000000000404,-41.68990713368251
47.500000000000405,-41.63813633167112
47.600000000000406,-41.58610527619473
47.70000000000041,-41.53380560235706
47.80000000000041,-41.481228657779525
47.90000000000041,-41.42836548892799
48.00000000000041,-41.375206826618175
48.10000000000041,-41.32174307063989
48.200000000000415,-41.26796427343528
48.300000000000416,-41.213860122760835
48.40000000000042,-41.15941992325631
48.50000000000042,-41.10463257683744
48.60000000000042,-41.049486561821375
48.70000000000042,-40.99396991068572
48.80000000000042,-40.93807018635286
48.900000000000425,-40.88177445688117
49.000000000000426,-40.82506926843339
49.10000000000043,-40.76794061638015
49.20000000000043,-40.710373914382615
49.30000000000043,-40.65235396128303
49.40000000000043,-40.593864905614765
49.50000000000043,-40.534890207524185
49.600000000000435,-40.475412597875575
49.700000000000436,-40.41541403428624
49.80000000000044,-40.354875653812265
49.90000000000044,-40.293777721975154
50.00000000000044,-40.23209957778606
50.10000000000044,-40.16981957438594
50.20000000000044,-40.10691501487709
50.300000000000445,-40.04336208287303
50.400000000000446,-39.97913576723861
50.50000000000045,-39.91420978042964
50.60000000000045,-39.848556469770664
50.70000000000045,-39.78214672092833
50.80000000000045,-39.71494985274556
50.90000000000045,-39.64693350249614
51.000000000000455,-39.57806350049801
51.100000000000456,-39.50830373288433
51.20000000000046,-39.437615991170844
51.30000000000046,-39.36595980707261
51.40000000000046,-39.29329227080842
51.50000000000046,-39.219567830881786
51.60000000000046,-39.14473807303696
51.700000000000465,-39.06875147574921
51.800000000000466,-38.99155313921116
51.90000000000047,-38.91308448431025
52.00000000000047,-38.83328291754164
52.10000000000047,-38.75208145715027
52.20000000000047,-38.669408315022274
52.30000000000047,-38.585186427925976
52.400000000000475,-38.4993329306011
52.500000000000476,-38.411758561872965
52.60000000000048,-38.32236699337461
52.70000000000048,-38.23105406852951
52.80000000000048,-38.1377069370998
52.90000000000048,-38.04220306773496
53.00000000000048,-37.944409117430794
53.100000000000485,-37.84417963245506
53.200000000000486,-37.741355549890265
53.30000000000049,-37.63576246219227
53.40000000000049,-37.52720859867786
53.50000000000049,-37.415482467121514
53.60000000000049,-37.30035008497141
53.70000000000049,-37.18155171215716
53.800000000000495,-37.05879797478801
53.900000000000496,-36.93176523948438
54.0000000000005,-36.800090059220665
54.1000000000005,-36.66336245997197
54.2000000000005,-36.5211177683033
54.3000000000005,-36.37282658633443
54.4000000000005,-36.217882392077136
54.500000000000504,-36.0555860649062
54.600000000000506,-35.885126385258076
54.70000000000051,-35.705555199971
54.80000000000051,-35.515755426209374
54.90000000000051,-35.31439930235703
55.00000000000051,-35.09989314542453
55.10000000000051,-34.87030311220897
55.200000000000514,-34.62325369568957
55.300000000000516,-34.355786236272195
55.40000000000052,-34.06415735626446
55.50000000000052,-33.74354462785749
55.60000000000052,-33.38760446871382
55.70000000000052,-32.987786085697806
55.80000000000052,-32.53222569319943
55.900000000000524,-32.00388284730999
56.000000000000526,-31.377227998502228
56.10000000000053,-30.61196570872567
56.20000000000053,-29.640176387096183
56.30000000000053,-28.337340809674522
56.40000000000053,-26.449133552970125
56.50000000000053,-23.382548928768678
56.600000000000534,-17.58812692618772
56.700000000000536,-5.821231288952127
56.80000000000054,10.458080212463898
56.90000000000054,23.659686505555698
57.00000000000054,32.283142697535254
57.10000000000054,36.849662420881856
57.20000000000054,37.5834604367198
57.300000000000544,34.501652873212365
57.400000000000546,27.89320305265239
57.50000000000055,18.661139117301907
57.60000000000055,8.29327290329475
57.70000000000055,-1.6368466082204236
57.80000000000055,-10.208839246800203
57.90000000000055,-17.651384047571415
58.000000000000554,-25.225500193507283
58.100000000000556,-33.946615490542264
58.20000000000056,-42.37711365530564
58.30000000000056,-49.360665819889924
58.40000000000056,-55.00733434237938
58.50000000000056,-59.58725555440776
58.60000000000056,-63.32842610859912
58.700000000000564,-66.4087481984055
58.800000000000566,-68.96462733353721
58.90000000000057,-71.10066588006408
59.00000000000057,-72.89764191201732
59.10000000000057,-74.41849465970095
59.20000000000057,-75.71270903338566
59.30000000000057,-76.81952763486201
59.400000000000574,-77.77032209863563
59.500000000000576,-78.59036093982296
59.60000000000058,-79.30014053372804
59.70000000000058,-79.91639660122333
59.80000000000058,-80.4528796309739
59.90000000000058,-80.92095417855639
60.00000000000058,-81.33006556657416
60.100000000000584,-81.68810590988687
60.200000000000585,-82.00170310238599
60.30000000000059,-82.27645041858297
60.40000000000059,-82.51709002179602
60.50000000000059,-82.72766046271587
60.60000000000059,-82.91161587279132
60.70000000000059,-83.0719227783781
60.800000000000594,-83.21113912250053
60.900000000000595,-83.33147906589514
61.0000000000006,-83.43486636439607
61.1000000000006,-83.52297852503891
61.2000000000006,-83.59728348404249
61.3000000000006,-83.65907019324234
61.4000000000006,-83.7094742231838
61.500000000000604,-83.74949927267193
61.600000000000605,-83.78003530236768
61.70000000000061,-83.80187387360438
61.80000000000061,-83.81572116504697
61.90000000000061,-83.82220905306232
62.00000000000061,-83.82190457204292
62.10000000000061,-83.81531801482085
62.200000000000614,-83.80290988792147
62.300000000000615,-83.78509689954939
62.40000000000062,-83.76225712816024
62.50000000000062,-83.73473449490288
62.60000000000062,-83.70284264305069
62.70000000000062,-83.6668683109358
62.80000000000062,-83.6270742711804
62.900000000000624,-83.58370189764989
63.000000000000625,-83.53697341210047
63.10000000000063,-83.48709385461336
63.20000000000063,-83.43425281531766
63.30000000000063,-83.37862595937811
63.40000000000063,-83.32037637257771
63.50000000000063,-83.2596557509075
63.600000000000634,-83.1966054542651
63.700000000000635,-83.13135744155757
63.80000000000064,-83.06403510212077
63.90000000000064,-82.99475399633826
64.00000000000064,-82.92362251661068
64.10000000000063,-82.8507424783455
64.20000000000063,-82.77620964936716
64.30000000000062,-82.70011422505705
64.40000000000062,-82.62254125559411
64.50000000000061,-82.54357103085756
64.6000000000006,-82.46327942785351
64.7000000000006,-82.38173822492239
64.8000000000006,-82.29901538645885
64.90000000000059,-82.21517532142025
65.00000000000058,-82.13027911850324
65.10000000000058,-82.04438476052253
65.20000000000057,-81.95754732022459
65.30000000000057,-81.86981913950552
65.40000000000056,-81.78124999377225
65.50000000000055,-81.69188724298407
65.60000000000055,-81.6017759707348
65.70000000000054,-81.51095911258042
65.80000000000054,-81.41947757468004
65.90000000000053,-81.32737034369866
66.00000000000053,-81.23467458881343
66.10000000000052,-81.14142575657246
66.20000000000051,-81.04765765927252
66.30000000000051,-80.95340255744945
66.4000000000005,-80.85869123701089
66.5000000000005,-80.76355308148374
66.60000000000049,-80.66801613979914
66.70000000000049,-80.57210718999251
66.80000000000048,-80.47585179915731
66.90000000000047,-80.37927437995583
67.00000000000047,-80.28239824395949
67.10000000000046,-80.1852456520634
67.20000000000046,-80.08783786219567
67.30000000000045,-79.99019517452004
67.40000000000045,-79.89233697431116
67.50000000000044,-79.79428177266456
67.60000000000043,-79.69604724518815
67.70000000000043,-79.59765026880834
67.80000000000042,-79.4991069568118
67.90000000000042,-79.40043269223304
68.00000000000041,-79.3016421596881
68.1000000000004,-79.20274937574646
68.2000000000004,-79.10376771792495
68.3000000000004,-79.00470995238109
68.40000000000039,-78.9055882603767
68.50000000000038,-78.80641426357735
68.60000000000038,-78.70719904824793
68.70000000000037,-78.60795318840059
68.80000000000037,-78.50868676794676
68.90000000000036,-78.40940940190168
69.00000000000036,-78.31013025668665
69.10000000000035,-78.21085806957075
69.20000000000034,-78.1116011672919
69.30000000000034,-78.01236748389385
69.40000000000033,-77.91316457781417
69.50000000000033,-77.81399964825573
69.60000000000032,-77.71487955087295
69.70000000000032,-77.61581081280178
69.80000000000031,-77.51679964706119
69.9000000000003,-77.41785196635257
70.0000000000003,-77.31897339628182
70.10000000000029,-77.22016928802809
70.20000000000029,-77.1214447304817
70.30000000000028,-77.02280456187282
70.40000000000028,-76.9242533809117
70.50000000000027,-76.82579555745994
70.60000000000026,-76.72743524275192
70.70000000000026,-76.62917637918426
70.80000000000025,-76.53102270969072
70.90000000000025,-76.43297778671926
71.00000000000024,-76.33504498082696
